ticker,comp_name,full_url,mt_name,industry,country,link,url
WTRG,Essential Utilities,https://www.macrotrends.net/stocks/charts/WTRG/essential-utilities/,essential-utilities,Utility - Water Supply,United States,<a href='https://www.macrotrends.net/stocks/charts/WTRG/essential-utilities/stock-price-history'>Essential Utilities (WTRG)</a>,https://www.macrotrends.net/stocks/charts/WTRG/essential-utilities/
SBS,Companhia De Saneamento Basico Do Estado De Sao Paulo - Sabesp,https://www.macrotrends.net/stocks/charts/SBS/companhia-de-saneamento-basico-do-estado-de-sao-paulo---sabesp/,companhia-de-saneamento-basico-do-estado-de-sao-paulo---sabesp,Utility - Water Supply,Brazil,<a href='https://www.macrotrends.net/stocks/charts/SBS/companhia-de-saneamento-basico-do-estado-de-sao-paulo---sabesp/stock-price-history'>Companhia De Saneamento Basico Do Estado De Sao Paulo - Sabesp (SBS)</a>,https://www.macrotrends.net/stocks/charts/SBS/companhia-de-saneamento-basico-do-estado-de-sao-paulo---sabesp/
AWR,American States Water,https://www.macrotrends.net/stocks/charts/AWR/american-states-water/,american-states-water,Utility - Water Supply,United States,<a href='https://www.macrotrends.net/stocks/charts/AWR/american-states-water/stock-price-history'>American States Water (AWR)</a>,https://www.macrotrends.net/stocks/charts/AWR/american-states-water/
CWT,California Water Service Group,https://www.macrotrends.net/stocks/charts/CWT/california-water-service-group/,california-water-service-group,Utility - Water Supply,United States,<a href='https://www.macrotrends.net/stocks/charts/CWT/california-water-service-group/stock-price-history'>California Water Service Group (CWT)</a>,https://www.macrotrends.net/stocks/charts/CWT/california-water-service-group/
PRMW,Primo Water,https://www.macrotrends.net/stocks/charts/PRMW/primo-water/,primo-water,Utility - Water Supply,United States,<a href='https://www.macrotrends.net/stocks/charts/PRMW/primo-water/stock-price-history'>Primo Water (PRMW)</a>,https://www.macrotrends.net/stocks/charts/PRMW/primo-water/
SJW,SJW Group,https://www.macrotrends.net/stocks/charts/SJW/sjw-group/,sjw-group,Utility - Water Supply,United States,<a href='https://www.macrotrends.net/stocks/charts/SJW/sjw-group/stock-price-history'>SJW Group (SJW)</a>,https://www.macrotrends.net/stocks/charts/SJW/sjw-group/
ONON,On Holding AG,https://www.macrotrends.net/stocks/charts/ONON/on-holding-ag/,on-holding-ag,Leisure & Recreation Products,Switzerland,<a href='https://www.macrotrends.net/stocks/charts/ONON/on-holding-ag/stock-price-history'>On Holding AG (ONON)</a>,https://www.macrotrends.net/stocks/charts/ONON/on-holding-ag/
YETI,YETI Holdings,https://www.macrotrends.net/stocks/charts/YETI/yeti-holdings/,yeti-holdings,Leisure & Recreation Products,United States,<a href='https://www.macrotrends.net/stocks/charts/YETI/yeti-holdings/stock-price-history'>YETI Holdings (YETI)</a>,https://www.macrotrends.net/stocks/charts/YETI/yeti-holdings/
BC,Brunswick,https://www.macrotrends.net/stocks/charts/BC/brunswick/,brunswick,Leisure & Recreation Products,United States,<a href='https://www.macrotrends.net/stocks/charts/BC/brunswick/stock-price-history'>Brunswick (BC)</a>,https://www.macrotrends.net/stocks/charts/BC/brunswick/
ELY,Callaway Golf,https://www.macrotrends.net/stocks/charts/ELY/callaway-golf/,callaway-golf,Leisure & Recreation Products,United States,<a href='https://www.macrotrends.net/stocks/charts/ELY/callaway-golf/stock-price-history'>Callaway Golf (ELY)</a>,https://www.macrotrends.net/stocks/charts/ELY/callaway-golf/
VSCO,Victoria's Secret,https://www.macrotrends.net/stocks/charts/VSCO/victorias-secret/,victorias-secret,Leisure & Recreation Products,United States,<a href='https://www.macrotrends.net/stocks/charts/VSCO/victorias-secret/stock-price-history'>Victoria's Secret (VSCO)</a>,https://www.macrotrends.net/stocks/charts/VSCO/victorias-secret/
GOLF,Acushnet,https://www.macrotrends.net/stocks/charts/GOLF/acushnet/,acushnet,Leisure & Recreation Products,United States,<a href='https://www.macrotrends.net/stocks/charts/GOLF/acushnet/stock-price-history'>Acushnet (GOLF)</a>,https://www.macrotrends.net/stocks/charts/GOLF/acushnet/
VSTO,Vista Outdoor,https://www.macrotrends.net/stocks/charts/VSTO/vista-outdoor/,vista-outdoor,Leisure & Recreation Products,United States,<a href='https://www.macrotrends.net/stocks/charts/VSTO/vista-outdoor/stock-price-history'>Vista Outdoor (VSTO)</a>,https://www.macrotrends.net/stocks/charts/VSTO/vista-outdoor/
RGR,"Sturm, Ruger","https://www.macrotrends.net/stocks/charts/RGR/sturm,-ruger/","sturm,-ruger",Leisure & Recreation Products,United States,"<a href='https://www.macrotrends.net/stocks/charts/RGR/sturm,-ruger/stock-price-history'>Sturm, Ruger (RGR)</a>","https://www.macrotrends.net/stocks/charts/RGR/sturm,-ruger/"
MPX,Marine Products,https://www.macrotrends.net/stocks/charts/MPX/marine-products/,marine-products,Leisure & Recreation Products,United States,<a href='https://www.macrotrends.net/stocks/charts/MPX/marine-products/stock-price-history'>Marine Products (MPX)</a>,https://www.macrotrends.net/stocks/charts/MPX/marine-products/
IP,International Paper,https://www.macrotrends.net/stocks/charts/IP/international-paper/,international-paper,Paper & Paper Products,United States,<a href='https://www.macrotrends.net/stocks/charts/IP/international-paper/stock-price-history'>International Paper (IP)</a>,https://www.macrotrends.net/stocks/charts/IP/international-paper/
WRK,WestRock,https://www.macrotrends.net/stocks/charts/WRK/westrock/,westrock,Paper & Paper Products,United States,<a href='https://www.macrotrends.net/stocks/charts/WRK/westrock/stock-price-history'>WestRock (WRK)</a>,https://www.macrotrends.net/stocks/charts/WRK/westrock/
SUZ,Suzano S.A,https://www.macrotrends.net/stocks/charts/SUZ/suzano-sa/,suzano-sa,Paper & Paper Products,Brazil,<a href='https://www.macrotrends.net/stocks/charts/SUZ/suzano-sa/stock-price-history'>Suzano S.A (SUZ)</a>,https://www.macrotrends.net/stocks/charts/SUZ/suzano-sa/
PACK,Ranpak Holdings Corp,https://www.macrotrends.net/stocks/charts/PACK/ranpak-holdings-corp/,ranpak-holdings-corp,Paper & Paper Products,United States,<a href='https://www.macrotrends.net/stocks/charts/PACK/ranpak-holdings-corp/stock-price-history'>Ranpak Holdings Corp (PACK)</a>,https://www.macrotrends.net/stocks/charts/PACK/ranpak-holdings-corp/
UFS,Domtar,https://www.macrotrends.net/stocks/charts/UFS/domtar/,domtar,Paper & Paper Products,United States,<a href='https://www.macrotrends.net/stocks/charts/UFS/domtar/stock-price-history'>Domtar (UFS)</a>,https://www.macrotrends.net/stocks/charts/UFS/domtar/
VRTV,Veritiv,https://www.macrotrends.net/stocks/charts/VRTV/veritiv/,veritiv,Paper & Paper Products,United States,<a href='https://www.macrotrends.net/stocks/charts/VRTV/veritiv/stock-price-history'>Veritiv (VRTV)</a>,https://www.macrotrends.net/stocks/charts/VRTV/veritiv/
SLVM,Sylvamo,https://www.macrotrends.net/stocks/charts/SLVM/sylvamo/,sylvamo,Paper & Paper Products,United States,<a href='https://www.macrotrends.net/stocks/charts/SLVM/sylvamo/stock-price-history'>Sylvamo (SLVM)</a>,https://www.macrotrends.net/stocks/charts/SLVM/sylvamo/
NP,Neenah,https://www.macrotrends.net/stocks/charts/NP/neenah/,neenah,Paper & Paper Products,United States,<a href='https://www.macrotrends.net/stocks/charts/NP/neenah/stock-price-history'>Neenah (NP)</a>,https://www.macrotrends.net/stocks/charts/NP/neenah/
RFP,Resolute Forest Products,https://www.macrotrends.net/stocks/charts/RFP/resolute-forest-products/,resolute-forest-products,Paper & Paper Products,Canada,<a href='https://www.macrotrends.net/stocks/charts/RFP/resolute-forest-products/stock-price-history'>Resolute Forest Products (RFP)</a>,https://www.macrotrends.net/stocks/charts/RFP/resolute-forest-products/
VRS,Verso,https://www.macrotrends.net/stocks/charts/VRS/verso/,verso,Paper & Paper Products,United States,<a href='https://www.macrotrends.net/stocks/charts/VRS/verso/stock-price-history'>Verso (VRS)</a>,https://www.macrotrends.net/stocks/charts/VRS/verso/
CLW,Clearwater Paper,https://www.macrotrends.net/stocks/charts/CLW/clearwater-paper/,clearwater-paper,Paper & Paper Products,United States,<a href='https://www.macrotrends.net/stocks/charts/CLW/clearwater-paper/stock-price-history'>Clearwater Paper (CLW)</a>,https://www.macrotrends.net/stocks/charts/CLW/clearwater-paper/
RYAM,Rayonier Advanced Materials,https://www.macrotrends.net/stocks/charts/RYAM/rayonier-advanced-materials/,rayonier-advanced-materials,Paper & Paper Products,United States,<a href='https://www.macrotrends.net/stocks/charts/RYAM/rayonier-advanced-materials/stock-price-history'>Rayonier Advanced Materials (RYAM)</a>,https://www.macrotrends.net/stocks/charts/RYAM/rayonier-advanced-materials/
WSM,Williams-Sonoma,https://www.macrotrends.net/stocks/charts/WSM/williams-sonoma/,williams-sonoma,Retail - Home Furnishings,United States,<a href='https://www.macrotrends.net/stocks/charts/WSM/williams-sonoma/stock-price-history'>Williams-Sonoma (WSM)</a>,https://www.macrotrends.net/stocks/charts/WSM/williams-sonoma/
RH,RH,https://www.macrotrends.net/stocks/charts/RH/rh/,rh,Retail - Home Furnishings,United States,<a href='https://www.macrotrends.net/stocks/charts/RH/rh/stock-price-history'>RH (RH)</a>,https://www.macrotrends.net/stocks/charts/RH/rh/
FBHS,Fortune Brands Home & Security,https://www.macrotrends.net/stocks/charts/FBHS/fortune-brands-home-security/,fortune-brands-home-security,Retail - Home Furnishings,United States,<a href='https://www.macrotrends.net/stocks/charts/FBHS/fortune-brands-home-security/stock-price-history'>Fortune Brands Home & Security (FBHS)</a>,https://www.macrotrends.net/stocks/charts/FBHS/fortune-brands-home-security/
TPX,Tempur Sealy,https://www.macrotrends.net/stocks/charts/TPX/tempur-sealy/,tempur-sealy,Retail - Home Furnishings,United States,<a href='https://www.macrotrends.net/stocks/charts/TPX/tempur-sealy/stock-price-history'>Tempur Sealy (TPX)</a>,https://www.macrotrends.net/stocks/charts/TPX/tempur-sealy/
HOME,At Home Group,https://www.macrotrends.net/stocks/charts/HOME/at-home-group/,at-home-group,Retail - Home Furnishings,United States,<a href='https://www.macrotrends.net/stocks/charts/HOME/at-home-group/stock-price-history'>At Home Group (HOME)</a>,https://www.macrotrends.net/stocks/charts/HOME/at-home-group/
ETD,Ethan Allen Interiors,https://www.macrotrends.net/stocks/charts/ETD/ethan-allen-interiors/,ethan-allen-interiors,Retail - Home Furnishings,United States,<a href='https://www.macrotrends.net/stocks/charts/ETD/ethan-allen-interiors/stock-price-history'>Ethan Allen Interiors (ETD)</a>,https://www.macrotrends.net/stocks/charts/ETD/ethan-allen-interiors/
HVT,Haverty Furniture,https://www.macrotrends.net/stocks/charts/HVT/haverty-furniture/,haverty-furniture,Retail - Home Furnishings,United States,<a href='https://www.macrotrends.net/stocks/charts/HVT/haverty-furniture/stock-price-history'>Haverty Furniture (HVT)</a>,https://www.macrotrends.net/stocks/charts/HVT/haverty-furniture/
HVT.A,Haverty Furniture,https://www.macrotrends.net/stocks/charts/HVT_A/haverty-furniture/,haverty-furniture,Retail - Home Furnishings,,<a href='https://www.macrotrends.net/stocks/charts/HVT_A/haverty-furniture/stock-price-history'>Haverty Furniture (HVT_A)</a>,https://www.macrotrends.net/stocks/charts/HVT_A/haverty-furniture/
CSPR,Casper Sleep,https://www.macrotrends.net/stocks/charts/CSPR/casper-sleep/,casper-sleep,Retail - Home Furnishings,United States,<a href='https://www.macrotrends.net/stocks/charts/CSPR/casper-sleep/stock-price-history'>Casper Sleep (CSPR)</a>,https://www.macrotrends.net/stocks/charts/CSPR/casper-sleep/
FRC,First Republic Bank,https://www.macrotrends.net/stocks/charts/FRC/first-republic-bank/,first-republic-bank,Banks - West,United States,<a href='https://www.macrotrends.net/stocks/charts/FRC/first-republic-bank/stock-price-history'>First Republic Bank (FRC)</a>,https://www.macrotrends.net/stocks/charts/FRC/first-republic-bank/
WAL,Western Alliance Bancorporation,https://www.macrotrends.net/stocks/charts/WAL/western-alliance-bancorporation/,western-alliance-bancorporation,Banks - West,United States,<a href='https://www.macrotrends.net/stocks/charts/WAL/western-alliance-bancorporation/stock-price-history'>Western Alliance Bancorporation (WAL)</a>,https://www.macrotrends.net/stocks/charts/WAL/western-alliance-bancorporation/
BOH,Bank Of Hawaii,https://www.macrotrends.net/stocks/charts/BOH/bank-of-hawaii/,bank-of-hawaii,Banks - West,United States,<a href='https://www.macrotrends.net/stocks/charts/BOH/bank-of-hawaii/stock-price-history'>Bank Of Hawaii (BOH)</a>,https://www.macrotrends.net/stocks/charts/BOH/bank-of-hawaii/
CPF,CPB,https://www.macrotrends.net/stocks/charts/CPF/cpb/,cpb,Banks - West,United States,<a href='https://www.macrotrends.net/stocks/charts/CPF/cpb/stock-price-history'>CPB (CPF)</a>,https://www.macrotrends.net/stocks/charts/CPF/cpb/
CARR,Carrier Global,https://www.macrotrends.net/stocks/charts/CARR/carrier-global/,carrier-global,Electrical Products - Miscellaneous,United States,<a href='https://www.macrotrends.net/stocks/charts/CARR/carrier-global/stock-price-history'>Carrier Global (CARR)</a>,https://www.macrotrends.net/stocks/charts/CARR/carrier-global/
HAYW,Hayward Holdings,https://www.macrotrends.net/stocks/charts/HAYW/hayward-holdings/,hayward-holdings,Electrical Products - Miscellaneous,United States,<a href='https://www.macrotrends.net/stocks/charts/HAYW/hayward-holdings/stock-price-history'>Hayward Holdings (HAYW)</a>,https://www.macrotrends.net/stocks/charts/HAYW/hayward-holdings/
GWH,ESS Tech,https://www.macrotrends.net/stocks/charts/GWH/ess-tech/,ess-tech,Electrical Products - Miscellaneous,United States,<a href='https://www.macrotrends.net/stocks/charts/GWH/ess-tech/stock-price-history'>ESS Tech (GWH)</a>,https://www.macrotrends.net/stocks/charts/GWH/ess-tech/
KODK,Eastman Kodak,https://www.macrotrends.net/stocks/charts/KODK/eastman-kodak/,eastman-kodak,Electrical Products - Miscellaneous,United States,<a href='https://www.macrotrends.net/stocks/charts/KODK/eastman-kodak/stock-price-history'>Eastman Kodak (KODK)</a>,https://www.macrotrends.net/stocks/charts/KODK/eastman-kodak/
LICY,Li-Cycle Holdings,https://www.macrotrends.net/stocks/charts/LICY/li-cycle-holdings/,li-cycle-holdings,Electrical Products - Miscellaneous,Canada,<a href='https://www.macrotrends.net/stocks/charts/LICY/li-cycle-holdings/stock-price-history'>Li-Cycle Holdings (LICY)</a>,https://www.macrotrends.net/stocks/charts/LICY/li-cycle-holdings/
SGU,Star Gas Partners,https://www.macrotrends.net/stocks/charts/SGU/star-gas-partners/,star-gas-partners,Electrical Products - Miscellaneous,United States,<a href='https://www.macrotrends.net/stocks/charts/SGU/star-gas-partners/stock-price-history'>Star Gas Partners (SGU)</a>,https://www.macrotrends.net/stocks/charts/SGU/star-gas-partners/
MG,Mistras Group Inc,https://www.macrotrends.net/stocks/charts/MG/mistras-group-inc/,mistras-group-inc,Electrical Products - Miscellaneous,United States,<a href='https://www.macrotrends.net/stocks/charts/MG/mistras-group-inc/stock-price-history'>Mistras Group Inc (MG)</a>,https://www.macrotrends.net/stocks/charts/MG/mistras-group-inc/
TSN,Tyson Foods,https://www.macrotrends.net/stocks/charts/TSN/tyson-foods/,tyson-foods,Food Items - Meat Products,United States,<a href='https://www.macrotrends.net/stocks/charts/TSN/tyson-foods/stock-price-history'>Tyson Foods (TSN)</a>,https://www.macrotrends.net/stocks/charts/TSN/tyson-foods/
HRL,Hormel Foods,https://www.macrotrends.net/stocks/charts/HRL/hormel-foods/,hormel-foods,Food Items - Meat Products,United States,<a href='https://www.macrotrends.net/stocks/charts/HRL/hormel-foods/stock-price-history'>Hormel Foods (HRL)</a>,https://www.macrotrends.net/stocks/charts/HRL/hormel-foods/
IBA,"Industrias Bachoco, S.A De C.V","https://www.macrotrends.net/stocks/charts/IBA/industrias-bachoco,-sa-de-cv/","industrias-bachoco,-sa-de-cv",Food Items - Meat Products,Mexico,"<a href='https://www.macrotrends.net/stocks/charts/IBA/industrias-bachoco,-sa-de-cv/stock-price-history'>Industrias Bachoco, S.A De C.V (IBA)</a>","https://www.macrotrends.net/stocks/charts/IBA/industrias-bachoco,-sa-de-cv/"
APH,Amphenol,https://www.macrotrends.net/stocks/charts/APH/amphenol/,amphenol,Electrical Connectors,United States,<a href='https://www.macrotrends.net/stocks/charts/APH/amphenol/stock-price-history'>Amphenol (APH)</a>,https://www.macrotrends.net/stocks/charts/APH/amphenol/
MEI,Methode Electronics,https://www.macrotrends.net/stocks/charts/MEI/methode-electronics/,methode-electronics,Electrical Connectors,United States,<a href='https://www.macrotrends.net/stocks/charts/MEI/methode-electronics/stock-price-history'>Methode Electronics (MEI)</a>,https://www.macrotrends.net/stocks/charts/MEI/methode-electronics/
RCI,Rogers Communication,https://www.macrotrends.net/stocks/charts/RCI/rogers-communication/,rogers-communication,Cable TV Providers,Canada,<a href='https://www.macrotrends.net/stocks/charts/RCI/rogers-communication/stock-price-history'>Rogers Communication (RCI)</a>,https://www.macrotrends.net/stocks/charts/RCI/rogers-communication/
SJR,Shaw Communications,https://www.macrotrends.net/stocks/charts/SJR/shaw-communications/,shaw-communications,Cable TV Providers,Canada,<a href='https://www.macrotrends.net/stocks/charts/SJR/shaw-communications/stock-price-history'>Shaw Communications (SJR)</a>,https://www.macrotrends.net/stocks/charts/SJR/shaw-communications/
CABO,Cable One,https://www.macrotrends.net/stocks/charts/CABO/cable-one/,cable-one,Cable TV Providers,United States,<a href='https://www.macrotrends.net/stocks/charts/CABO/cable-one/stock-price-history'>Cable One (CABO)</a>,https://www.macrotrends.net/stocks/charts/CABO/cable-one/
WOW,WideOpenWest,https://www.macrotrends.net/stocks/charts/WOW/wideopenwest/,wideopenwest,Cable TV Providers,United States,<a href='https://www.macrotrends.net/stocks/charts/WOW/wideopenwest/stock-price-history'>WideOpenWest (WOW)</a>,https://www.macrotrends.net/stocks/charts/WOW/wideopenwest/
BBY,Best Buy,https://www.macrotrends.net/stocks/charts/BBY/best-buy/,best-buy,Retail - Consumer Electronics,United States,<a href='https://www.macrotrends.net/stocks/charts/BBY/best-buy/stock-price-history'>Best Buy (BBY)</a>,https://www.macrotrends.net/stocks/charts/BBY/best-buy/
GME,GameStop,https://www.macrotrends.net/stocks/charts/GME/gamestop/,gamestop,Retail - Consumer Electronics,United States,<a href='https://www.macrotrends.net/stocks/charts/GME/gamestop/stock-price-history'>GameStop (GME)</a>,https://www.macrotrends.net/stocks/charts/GME/gamestop/
VVNT,Vivint Smart Home,https://www.macrotrends.net/stocks/charts/VVNT/vivint-smart-home/,vivint-smart-home,Retail - Consumer Electronics,United States,<a href='https://www.macrotrends.net/stocks/charts/VVNT/vivint-smart-home/stock-price-history'>Vivint Smart Home (VVNT)</a>,https://www.macrotrends.net/stocks/charts/VVNT/vivint-smart-home/
WAB,Westinghouse Air Brake Technologies,https://www.macrotrends.net/stocks/charts/WAB/westinghouse-air-brake-technologies/,westinghouse-air-brake-technologies,Transportation - Equipment & Leasing,United States,<a href='https://www.macrotrends.net/stocks/charts/WAB/westinghouse-air-brake-technologies/stock-price-history'>Westinghouse Air Brake Technologies (WAB)</a>,https://www.macrotrends.net/stocks/charts/WAB/westinghouse-air-brake-technologies/
HRI,Herc Holdings,https://www.macrotrends.net/stocks/charts/HRI/herc-holdings/,herc-holdings,Transportation - Equipment & Leasing,United States,<a href='https://www.macrotrends.net/stocks/charts/HRI/herc-holdings/stock-price-history'>Herc Holdings (HRI)</a>,https://www.macrotrends.net/stocks/charts/HRI/herc-holdings/
AL,Air Lease,https://www.macrotrends.net/stocks/charts/AL/air-lease/,air-lease,Transportation - Equipment & Leasing,United States,<a href='https://www.macrotrends.net/stocks/charts/AL/air-lease/stock-price-history'>Air Lease (AL)</a>,https://www.macrotrends.net/stocks/charts/AL/air-lease/
R,Ryder System,https://www.macrotrends.net/stocks/charts/R/ryder-system/,ryder-system,Transportation - Equipment & Leasing,United States,<a href='https://www.macrotrends.net/stocks/charts/R/ryder-system/stock-price-history'>Ryder System (R)</a>,https://www.macrotrends.net/stocks/charts/R/ryder-system/
TRTN,Triton,https://www.macrotrends.net/stocks/charts/TRTN/triton/,triton,Transportation - Equipment & Leasing,Bermuda,<a href='https://www.macrotrends.net/stocks/charts/TRTN/triton/stock-price-history'>Triton (TRTN)</a>,https://www.macrotrends.net/stocks/charts/TRTN/triton/
GATX,GATX,https://www.macrotrends.net/stocks/charts/GATX/gatx/,gatx,Transportation - Equipment & Leasing,United States,<a href='https://www.macrotrends.net/stocks/charts/GATX/gatx/stock-price-history'>GATX (GATX)</a>,https://www.macrotrends.net/stocks/charts/GATX/gatx/
TRN,Trinity Industries,https://www.macrotrends.net/stocks/charts/TRN/trinity-industries/,trinity-industries,Transportation - Equipment & Leasing,United States,<a href='https://www.macrotrends.net/stocks/charts/TRN/trinity-industries/stock-price-history'>Trinity Industries (TRN)</a>,https://www.macrotrends.net/stocks/charts/TRN/trinity-industries/
TGH,Textainers,https://www.macrotrends.net/stocks/charts/TGH/textainers/,textainers,Transportation - Equipment & Leasing,Bermuda,<a href='https://www.macrotrends.net/stocks/charts/TGH/textainers/stock-price-history'>Textainers (TGH)</a>,https://www.macrotrends.net/stocks/charts/TGH/textainers/
GBX,Greenbrier,https://www.macrotrends.net/stocks/charts/GBX/greenbrier/,greenbrier,Transportation - Equipment & Leasing,United States,<a href='https://www.macrotrends.net/stocks/charts/GBX/greenbrier/stock-price-history'>Greenbrier (GBX)</a>,https://www.macrotrends.net/stocks/charts/GBX/greenbrier/
CAI,CAI,https://www.macrotrends.net/stocks/charts/CAI/cai/,cai,Transportation - Equipment & Leasing,United States,<a href='https://www.macrotrends.net/stocks/charts/CAI/cai/stock-price-history'>CAI (CAI)</a>,https://www.macrotrends.net/stocks/charts/CAI/cai/
GWW,W.W Grainger,https://www.macrotrends.net/stocks/charts/GWW/ww-grainger/,ww-grainger,Industrial Services,United States,<a href='https://www.macrotrends.net/stocks/charts/GWW/ww-grainger/stock-price-history'>W.W Grainger (GWW)</a>,https://www.macrotrends.net/stocks/charts/GWW/ww-grainger/
SITE,SiteOne Landscape Supply,https://www.macrotrends.net/stocks/charts/SITE/siteone-landscape-supply/,siteone-landscape-supply,Industrial Services,United States,<a href='https://www.macrotrends.net/stocks/charts/SITE/siteone-landscape-supply/stock-price-history'>SiteOne Landscape Supply (SITE)</a>,https://www.macrotrends.net/stocks/charts/SITE/siteone-landscape-supply/
TMX,Terminix Global Holdings,https://www.macrotrends.net/stocks/charts/TMX/terminix-global-holdings/,terminix-global-holdings,Industrial Services,United States,<a href='https://www.macrotrends.net/stocks/charts/TMX/terminix-global-holdings/stock-price-history'>Terminix Global Holdings (TMX)</a>,https://www.macrotrends.net/stocks/charts/TMX/terminix-global-holdings/
MSM,MSC Industrial Direct,https://www.macrotrends.net/stocks/charts/MSM/msc-industrial-direct/,msc-industrial-direct,Industrial Services,United States,<a href='https://www.macrotrends.net/stocks/charts/MSM/msc-industrial-direct/stock-price-history'>MSC Industrial Direct (MSM)</a>,https://www.macrotrends.net/stocks/charts/MSM/msc-industrial-direct/
DNMR,Danimer Scientific,https://www.macrotrends.net/stocks/charts/DNMR/danimer-scientific/,danimer-scientific,Industrial Services,United States,<a href='https://www.macrotrends.net/stocks/charts/DNMR/danimer-scientific/stock-price-history'>Danimer Scientific (DNMR)</a>,https://www.macrotrends.net/stocks/charts/DNMR/danimer-scientific/
GIC,Global Industrial,https://www.macrotrends.net/stocks/charts/GIC/global-industrial/,global-industrial,Industrial Services,United States,<a href='https://www.macrotrends.net/stocks/charts/GIC/global-industrial/stock-price-history'>Global Industrial (GIC)</a>,https://www.macrotrends.net/stocks/charts/GIC/global-industrial/
VLD,Velo3D,https://www.macrotrends.net/stocks/charts/VLD/velo3d/,velo3d,Industrial Services,United States,<a href='https://www.macrotrends.net/stocks/charts/VLD/velo3d/stock-price-history'>Velo3D (VLD)</a>,https://www.macrotrends.net/stocks/charts/VLD/velo3d/
WPP,WPP,https://www.macrotrends.net/stocks/charts/WPP/wpp/,wpp,Advertising and Marketing Services,United Kingdom,<a href='https://www.macrotrends.net/stocks/charts/WPP/wpp/stock-price-history'>WPP (WPP)</a>,https://www.macrotrends.net/stocks/charts/WPP/wpp/
OMC,Omnicom Group,https://www.macrotrends.net/stocks/charts/OMC/omnicom-group/,omnicom-group,Advertising and Marketing Services,United States,<a href='https://www.macrotrends.net/stocks/charts/OMC/omnicom-group/stock-price-history'>Omnicom Group (OMC)</a>,https://www.macrotrends.net/stocks/charts/OMC/omnicom-group/
IPG,Interpublic Group Of,https://www.macrotrends.net/stocks/charts/IPG/interpublic-group-of/,interpublic-group-of,Advertising and Marketing Services,United States,<a href='https://www.macrotrends.net/stocks/charts/IPG/interpublic-group-of/stock-price-history'>Interpublic Group Of (IPG)</a>,https://www.macrotrends.net/stocks/charts/IPG/interpublic-group-of/
CCO,Clear Channel Outdoor Holdings,https://www.macrotrends.net/stocks/charts/CCO/clear-channel-outdoor-holdings/,clear-channel-outdoor-holdings,Advertising and Marketing Services,United States,<a href='https://www.macrotrends.net/stocks/charts/CCO/clear-channel-outdoor-holdings/stock-price-history'>Clear Channel Outdoor Holdings (CCO)</a>,https://www.macrotrends.net/stocks/charts/CCO/clear-channel-outdoor-holdings/
GCI,Gannett,https://www.macrotrends.net/stocks/charts/GCI/gannett/,gannett,Advertising and Marketing Services,United States,<a href='https://www.macrotrends.net/stocks/charts/GCI/gannett/stock-price-history'>Gannett (GCI)</a>,https://www.macrotrends.net/stocks/charts/GCI/gannett/
RF,Regions Financial,https://www.macrotrends.net/stocks/charts/RF/regions-financial/,regions-financial,Banks - Southeast,United States,<a href='https://www.macrotrends.net/stocks/charts/RF/regions-financial/stock-price-history'>Regions Financial (RF)</a>,https://www.macrotrends.net/stocks/charts/RF/regions-financial/
SNV,Synovus Financial,https://www.macrotrends.net/stocks/charts/SNV/synovus-financial/,synovus-financial,Banks - Southeast,United States,<a href='https://www.macrotrends.net/stocks/charts/SNV/synovus-financial/stock-price-history'>Synovus Financial (SNV)</a>,https://www.macrotrends.net/stocks/charts/SNV/synovus-financial/
FNB,F.N.B,https://www.macrotrends.net/stocks/charts/FNB/fnb/,fnb,Banks - Southeast,United States,<a href='https://www.macrotrends.net/stocks/charts/FNB/fnb/stock-price-history'>F.N.B (FNB)</a>,https://www.macrotrends.net/stocks/charts/FNB/fnb/
CADE,Cadence Bank,https://www.macrotrends.net/stocks/charts/CADE/cadence-bank/,cadence-bank,Banks - Southeast,United States,<a href='https://www.macrotrends.net/stocks/charts/CADE/cadence-bank/stock-price-history'>Cadence Bank (CADE)</a>,https://www.macrotrends.net/stocks/charts/CADE/cadence-bank/
HTH,Hilltop Holdings,https://www.macrotrends.net/stocks/charts/HTH/hilltop-holdings/,hilltop-holdings,Banks - Southeast,United States,<a href='https://www.macrotrends.net/stocks/charts/HTH/hilltop-holdings/stock-price-history'>Hilltop Holdings (HTH)</a>,https://www.macrotrends.net/stocks/charts/HTH/hilltop-holdings/
FBP,First BanCorp,https://www.macrotrends.net/stocks/charts/FBP/first-bancorp/,first-bancorp,Banks - Southeast,United States,<a href='https://www.macrotrends.net/stocks/charts/FBP/first-bancorp/stock-price-history'>First BanCorp (FBP)</a>,https://www.macrotrends.net/stocks/charts/FBP/first-bancorp/
CUBI,Customers Bancorp,https://www.macrotrends.net/stocks/charts/CUBI/customers-bancorp/,customers-bancorp,Banks - Southeast,United States,<a href='https://www.macrotrends.net/stocks/charts/CUBI/customers-bancorp/stock-price-history'>Customers Bancorp (CUBI)</a>,https://www.macrotrends.net/stocks/charts/CUBI/customers-bancorp/
NBHC,National Bank Holdings,https://www.macrotrends.net/stocks/charts/NBHC/national-bank-holdings/,national-bank-holdings,Banks - Southeast,United States,<a href='https://www.macrotrends.net/stocks/charts/NBHC/national-bank-holdings/stock-price-history'>National Bank Holdings (NBHC)</a>,https://www.macrotrends.net/stocks/charts/NBHC/national-bank-holdings/
