date,ticker,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share,revenue,gross_prof,operating_income,ebitda,net_income,eps,shares_outstanding,total_assets,cash_on_hand,long_term_debt,total_liabilities,share_holder_equity,date_asdate,price_date,Close,price_date_asdate,days_between_financials_price
2016-03-31,RE,1242.046,1047.865,194.181,,7.886,,7.886,186.295,-9.228,177.067,5.381,171.686,,171.686,,171.686,198.65,186.295,42.129,42.463,4.03,4.0,328.943,2618.701,,,,2947.644,,16843.82,,707.058,17908.21,20855.85,12038.31,638.369,338.878,977.2471,13015.55,0.688,8744.952,-45.299,,7840.299,20855.85,171.686,12.355,98.215,110.57,-25.261,,48.381,73.983,93.22,375.476,,,,360.238,-1710.521,-1350.283,1142.1,-208.183,,,,-85.763,-85.763,-48.706,-8.331,-142.8,45.285,8.041,-48.706,,0.0753,0.0814,,14.9991,14.9991,,14.2561,13.8228,0.0596,,,,2.1898,2.1898,0.8232,2.0249,184.9171,8.8424,8.8424,1242.0,194.0,186.0,199.0,172.0,4.0,42.0,20856.0,329.0,638.0,13016.0,7840.0,2016-03-31,2016-03-31,197.429993,2016-03-31,0 days
2016-03-31,UVE,164.446,66.117,98.329,,57.23,,57.23,41.099,,41.099,15.873,25.226,,25.226,,25.223,41.099,41.099,34.527,35.594,0.73,0.71,162.669,213.748,,,,376.417,28.07,541.094,,10.417,652.579,1028.996,645.69,23.077,28.549,69.009,714.699,0.453,326.965,-0.725,,314.297,1028.996,0.0,,,,,,,,,43.737,-1.728,,,-63.701,-2.021,-65.722,,-67.45,-1.068,,-1.068,-1.874,-1.874,-4.918,-5.407,-13.267,-36.98,,-4.915,,0.0684,0.0734,,24.9924,24.9924,,24.9924,15.3382,0.1598,,,,8.0262,8.0262,2.4515,7.4772,9.0315,1.2288,1.1802,164.0,98.0,41.0,41.0,25.0,0.71,36.0,1029.0,163.0,23.0,715.0,314.0,2016-03-31,2016-03-31,17.799999,2016-03-31,0 days
2016-03-31,ABBV,5958.0,1369.0,4589.0,946.0,1355.0,,2311.0,2278.0,-502.0,1776.0,422.0,1354.0,,1354.0,,1354.0,2546.0,2278.0,1616.0,1625.0,0.83,0.83,8600.0,4753.0,1789.0,1480.0,,16622.0,2597.0,387.0,32786.0,1328.0,37098.0,53720.0,10662.0,29490.0,3513.0,38415.0,49077.0,18.0,2673.0,-2423.0,,4643.0,53720.0,1354.0,268.0,461.0,729.0,81.0,19.0,42.0,-97.0,45.0,2128.0,-121.0,,-28.0,,-1309.0,-1309.0,,-1458.0,,-6.0,-6.0,-332.0,-332.0,-924.0,43.0,-1219.0,-843.0,138.0,-924.0,1.559,0.864,6.8734,77.0225,38.2343,38.2343,,29.8087,22.7258,0.1109,0.7652,1.2535,71.7976,29.1622,-4.8111,2.5205,3.9668,2.8707,1.3095,1.2351,5958.0,4589.0,2278.0,2546.0,1354.0,0.83,1625.0,53720.0,8600.0,29490.0,49077.0,4643.0,2016-03-31,2016-03-31,57.119999,2016-03-31,0 days
2016-03-31,MCY,823.92,735.642,88.278,,,-61.294,61.294,26.984,-0.95,26.034,2.711,23.323,,23.323,,23.323,39.862,26.984,55.201,55.208,0.42,0.42,235.109,527.681,,,,762.79,158.412,3433.315,72.978,42.366,3929.273,4692.063,2370.304,290.0,224.381,514.381,2884.685,93.971,1710.096,,,1807.378,4692.063,23.323,12.878,-25.022,-12.144,-29.116,,24.13,40.96,38.606,49.785,-4.594,,,28.104,-65.894,-37.79,0.947,-41.437,,,,,,-34.257,-3.203,-37.46,-29.112,0.035,-34.257,,0.1383,0.1605,,3.2751,3.2751,,3.1598,2.8307,0.1756,,,,1.2904,1.3447,0.4971,1.112,32.7104,0.9018,0.8186,824.0,88.0,27.0,40.0,23.0,0.42,55.0,4692.0,235.0,290.0,2885.0,1807.0,2016-03-31,2016-03-31,55.5,2016-03-31,0 days
2016-03-31,ALL,8871.0,6329.0,2542.0,,1129.0,-982.0,2111.0,431.0,-76.0,355.0,109.0,246.0,,246.0,,217.0,522.0,431.0,378.1,382.9,0.57,0.57,531.0,14131.0,,,,14662.0,1011.0,79444.0,1219.0,5804.0,91285.0,105947.0,70809.0,5108.0,9211.0,14798.0,85607.0,9.0,39505.0,-150.0,,20340.0,105947.0,246.0,91.0,337.0,428.0,-29.0,,254.0,-159.0,40.0,714.0,-52.0,,,-1357.0,1524.0,167.0,-19.0,96.0,-16.0,,-16.0,-426.0,-426.0,-144.0,-188.0,-774.0,36.0,,-115.0,,0.2007,0.2511,,4.8585,4.8585,,4.0018,2.4462,0.0837,,,,1.323,1.2865,0.2322,0.9667,54.24,1.8647,1.7289,8871.0,2542.0,431.0,522.0,217.0,0.57,383.0,105947.0,531.0,5108.0,85607.0,20340.0,2016-03-31,2016-03-31,67.370003,2016-03-31,0 days
2016-03-31,HCI,60.747,38.19,22.557,,5.384,-4.647,12.86,9.697,,9.697,3.641,6.056,,6.056,,5.759,14.003,12.526,9.578,9.641,0.6,0.6,277.913,20.135,,,,298.048,11.711,239.599,,61.643,331.879,629.927,228.539,127.397,34.495,164.151,392.69,,218.689,-0.001,,237.237,629.927,6.056,1.477,1.751,3.228,0.886,,-20.687,33.833,18.007,27.291,-0.272,,,0.04,-5.354,-5.314,,-5.586,-2.147,-0.037,-2.184,-6.219,-6.219,-3.188,0.06,-11.531,10.175,0.981,-3.188,,0.3494,0.537,,15.9629,20.62,,15.9629,9.4803,0.0964,,,,2.5527,2.5527,0.9614,1.6608,23.8717,2.8307,2.8025,61.0,23.0,10.0,14.0,6.0,0.6,10.0,630.0,278.0,127.0,393.0,237.0,2016-03-31,2016-03-31,33.299999,2016-03-31,0 days
2016-03-31,RY,8671.357,1489.706,7181.651,,4603.313,,4775.957,2405.694,,2405.695,465.9102,1939.785,,1939.785,,1874.195,,,1487.346,1495.609,1.259,1.2515,287123.6,,,,,680688.0,2239.083,141519.8,11855.83,30951.36,186566.1,867254.1,766229.3,7210.3,42454.37,49664.67,815893.9,13481.99,29846.9,,2592.662,51360.19,867254.1,2000.226,286.9694,179.9521,466.9213,0.0,0.0,-19840.286,24118.299,5087.942,7555.092,-123.1379,0.0,0.0,0.0,-4088.2433,-4088.2433,-4063.384,-8274.764,52.019,-8.2435,43.775,-45.6196,338.6832,-960.583,-37.7342,-615.8592,-1548.779,0.0,-960.583,,0.1231,1.7612,,,,,35.1974,27.4211,0.0079,,,,4.1897,4.9103,0.2237,3.3119,34.5419,5.0503,4.9681,8671.0,7182.0,2406.0,,1874.0,1.25,1496.0,867254.0,287124.0,7210.0,815894.0,51360.0,2016-03-31,2016-03-31,57.560001,2016-03-31,0 days
2016-03-31,TRV,6686.0,3712.0,2974.0,,1966.0,,1966.0,1008.0,-91.0,917.0,226.0,691.0,,691.0,,686.0,2192.0,1008.0,294.2,297.9,2.33,2.3,361.0,20872.0,,,,21233.0,,72277.0,3863.0,2408.0,80447.0,101680.0,65828.0,6344.0,5260.0,11686.0,77514.0,22269.0,30454.0,414.0,,24166.0,101680.0,691.0,1184.0,97.0,1281.0,-267.0,,328.0,-788.0,-727.0,850.0,-7.0,,,85.0,-436.0,-351.0,212.0,-146.0,,,,-545.0,-545.0,-180.0,,-725.0,-19.0,,-180.0,,0.2079,0.2625,,15.0763,15.0763,,13.7152,10.2603,0.0658,,,,2.8594,3.4034,0.6796,2.2648,82.6471,2.8533,2.8298,6686.0,2974.0,1008.0,2192.0,686.0,2.3,298.0,101680.0,361.0,6344.0,77514.0,24166.0,2016-03-31,2016-03-31,116.709999,2016-03-31,0 days
2016-03-31,DIS,12969.0,6864.0,6105.0,,2137.0,,2742.0,3363.0,83.0,3446.0,1170.0,2276.0,,2276.0,,2143.0,3968.0,3363.0,1633.0,1643.0,1.31,1.3,5015.0,8874.0,1352.0,,781.0,16999.0,17720.0,3247.0,34869.0,2244.0,73265.0,90264.0,17073.0,15367.0,5770.0,25181.0,42254.0,35448.0,62870.0,-2599.0,,48010.0,90264.0,2276.0,605.0,407.0,1012.0,1816.0,84.0,0.0,-733.0,132.0,3529.0,-1150.0,0.0,0.0,0.0,0.0,0.0,-90.0,-1240.0,3322.0,-1198.0,2124.0,-1931.0,-1931.0,-1168.0,-667.0,-1642.0,714.0,99.0,-1168.0,0.9957,0.2425,0.44,47.0738,25.9311,25.9311,,26.5711,16.524,0.1437,5.0769,1.4615,61.5822,4.7407,17.3198,2.5215,3.5912,28.2412,2.1703,1.4575,12969.0,6105.0,3363.0,3968.0,2143.0,1.3,1643.0,90264.0,5015.0,15367.0,42254.0,48010.0,2016-03-31,2016-03-31,99.309998,2016-03-31,0 days
2016-03-31,NFLX,1957.736,1369.54,588.1959,203.508,335.235,,538.743,49.4529,-9.574,39.879,12.221,27.658,,27.658,,27.658,1143.213,49.4529,428.117,437.993,0.06,0.06,2072.471,,,,3471.365,5543.836,166.254,,,5552.184,5718.438,11262.27,3933.632,2372.218,2639.191,5011.409,8945.041,1382.051,969.583,-34.401,,2317.233,11262.27,27.658,1093.76,-1383.616,-289.8561,,,-19.898,12.274,33.608,-228.59,-8.425,-23.207,,36.251,,36.251,-0.356,4.263,,,,3.536,3.536,,11.371,14.907,-204.086,42.422,,1.4093,0.5059,1.0237,30.0447,2.526,2.526,,2.037,1.4128,0.1738,,,,1.1936,1.1936,0.2456,0.5898,5.4104,-0.5219,-0.5411,1958.0,588.0,49.0,1143.0,28.0,0.06,438.0,11262.0,2072.0,2372.0,8945.0,2317.0,2016-03-31,2016-03-31,102.230003,2016-03-31,0 days
2016-03-31,ARGO,370.1,325.7,44.4,,,-6.5,6.5,37.9,-4.8,33.1,5.4,27.7,,27.7,,27.7,48.0,37.9,35.0509,35.8018,0.7913,0.7739,122.9,1608.8,,,,1731.7,,4148.4,224.1,579.1,5088.0,6819.7,4668.5,312.1,102.2,445.8,5114.3,37.2,1007.2,40.3,,1705.4,6819.7,27.7,10.1,11.4,21.5,-71.5,,76.3,-5.0,2.2,51.4,-6.8,,2.0,-54.8,86.6,31.8,-52.5,-25.5,,,,-19.0,-19.0,-6.2,0.3,-24.9,1.2,3.0,-6.2,,0.1547,0.183,,10.2405,10.2405,,8.9435,7.4845,0.0543,,,,1.6243,1.87,0.4062,1.373,48.7803,1.4357,1.2457,370.0,44.0,38.0,48.0,28.0,0.77,36.0,6820.0,123.0,312.0,5114.0,1705.0,2016-03-31,2016-03-31,45.367588,2016-03-31,0 days
2016-03-31,INTC,13702.0,5572.0,8130.0,3246.0,2226.0,,5562.0,2568.0,-60.0,2508.0,462.0,2046.0,,2046.0,,2046.0,4583.0,2568.0,4722.0,4875.0,0.43,0.42,15091.0,4216.0,5751.0,,2339.0,27397.0,32644.0,9474.0,28082.0,7870.0,78070.0,105467.0,17526.0,21775.0,3745.0,26767.0,44293.0,24088.0,36526.0,560.0,,61174.0,105467.0,2046.0,2015.0,383.0,2398.0,942.0,-57.0,434.0,-898.0,-389.0,4055.0,-1346.0,0.0,-14569.0,-36.0,-219.0,-255.0,650.0,-15520.0,,956.0,956.0,-450.0,-450.0,-1228.0,-60.0,-782.0,-12247.0,448.0,-1228.0,1.5632,0.2625,0.4147,59.3344,18.7418,18.7418,,18.3039,14.9321,0.1299,0.9689,3.25,27.6923,3.3446,6.1828,1.9399,2.4666,12.9716,0.8318,0.5557,13702.0,8130.0,2568.0,4583.0,2046.0,0.42,4875.0,105467.0,15091.0,21775.0,44293.0,61174.0,2016-03-31,2016-03-31,32.349998,2016-03-31,0 days
2016-03-31,FNF,2048.0,402.0,1646.0,,652.0,-729.0,1515.0,131.0,,131.0,49.0,82.0,,84.0,,74.0,265.0,165.0,344.0,353.0,0.215,0.21,1083.0,487.0,,,,1570.0,541.0,4575.0,6091.0,1166.0,12373.0,13943.0,2775.0,2742.0,840.0,4593.0,7368.0,,1390.0,-31.0,,6575.0,13943.0,84.0,100.0,18.0,118.0,10.0,,-133.0,10.0,-110.0,92.0,-50.0,,-31.0,371.0,-68.0,303.0,-51.0,171.0,-55.0,,-55.0,-91.0,-91.0,-60.0,-1.0,-207.0,56.0,14.0,-60.0,,0.2943,0.417,,6.3965,8.0566,,6.3965,3.6133,0.1469,,,,1.2776,17.3554,0.6025,0.9016,19.1493,0.2606,0.119,2048.0,1646.0,131.0,265.0,74.0,0.21,353.0,13943.0,1083.0,2742.0,7368.0,6575.0,2016-03-31,2016-03-31,23.53513,2016-03-31,0 days
2016-03-31,V,3626.0,,3626.0,,944.0,-127.0,,2434.0,7.0,2441.0,734.0,1707.0,,1707.0,,1707.0,3344.0,2434.0,2173.0,2665.0,0.79,0.64,20958.0,1358.0,,646.0,1341.0,24303.0,1883.0,3577.0,23171.0,1392.0,30023.0,54326.0,5125.0,15876.0,938.0,20070.0,25195.0,,11582.0,-96.0,,29131.0,54326.0,1707.0,910.0,-11.0,899.0,-22.0,0.0,-34.0,-1474.0,-1766.0,840.0,-124.0,0.0,-14.0,0.0,4486.0,4486.0,0.0,4348.0,0.0,0.0,0.0,-1730.0,-1730.0,-336.0,-16.0,-2082.0,3106.0,58.0,-336.0,4.742,0.3527,0.545,100.0,67.1263,67.1263,,67.3194,47.0767,0.0667,,2.6701,33.7066,5.8597,28.6409,3.1421,3.7927,13.4306,0.3235,0.27640000000000003,3626.0,3626.0,2434.0,3344.0,1707.0,0.64,2665.0,54326.0,20958.0,15876.0,25195.0,29131.0,2016-03-31,2016-03-31,76.480003,2016-03-31,0 days
2016-03-31,XOM,48707.0,39187.0,9520.0,355.0,2593.0,,7790.0,1730.0,,1730.0,-51.0,1781.0,,1781.0,,1810.0,6572.0,1807.0,4178.0,4178.0,0.43,0.43,4846.0,,16223.0,,3368.0,44251.0,255257.0,34915.0,,8366.0,298538.0,342789.0,48726.0,29568.0,27303.0,115565.0,164291.0,11825.0,411200.0,-20384.0,,178498.0,342789.0,1781.0,4765.0,,4765.0,,,,-399.0,-399.0,4812.0,-4601.0,,177.0,,-234.0,-234.0,309.0,-4349.0,11963.0,-7622.0,4341.0,-721.0,-721.0,-3096.0,,524.0,1141.0,,-3096.0,0.9082,0.1421,0.2415,19.5454,3.5519,3.7099,,3.5519,3.7161,0.1421,2.4155,,,0.9978,0.9978,0.5196,0.856,43.0427,1.1517,0.0505,48707.0,9520.0,1730.0,6572.0,1810.0,0.43,4178.0,342789.0,4846.0,29568.0,164291.0,178498.0,2016-03-31,2016-03-31,83.589996,2016-03-31,0 days
2016-03-31,LLY,4865.1,1323.0,3542.1,1221.0,1473.9,-131.4,2826.3,715.8003,-149.0,566.8,126.7,440.1,,440.1,,440.1,1101.3,715.8003,1059.9,1063.1,0.42,0.41,2995.0,4187.4,3740.2,792.0,,11714.6,8033.1,3764.3,8934.9,2244.9,22977.2,34691.8,7340.9,7477.6,2737.3,12321.5,19662.4,690.3,16155.0,-4264.7,-3013.2,15029.4,34691.8,440.1,385.5,338.2,723.7,,,,-1382.9,-1382.9,-219.1,-154.3,,,423.2,-377.8,45.4,-36.5,-145.4,,-1.1,-1.1,-300.1,-300.1,-538.3,-84.7,-924.2,-1358.8,62.0,-538.3,1.5958,0.3322,0.5407,72.8063,14.713,14.713,,11.6503,9.0461,0.1402,0.3537,1.1618,77.4632,2.9283,7.2213,1.2686,1.9554,13.6156,-0.2061,-0.3512,4865.0,3542.0,716.0,1101.0,440.0,0.41,1063.0,34692.0,2995.0,7478.0,19662.0,15029.0,2016-03-31,2016-03-31,72.010002,2016-03-31,0 days
2016-03-31,TSLA,1147.048,894.58,252.468,182.482,318.21,,500.692,-248.224,-30.197,-278.421,3.846,-282.267,,-282.267,,-282.267,-71.151,-248.224,1990.14,1990.14,-0.142,-0.142,1465.769,318.056,1301.961,153.757,,3239.543,3593.014,,,114.935,5952.159,9191.702,3187.699,2526.955,2009.686,5033.638,8221.337,0.134,-2604.59,13.565,,970.365,9191.702,-282.267,177.073,126.618,303.691,-159.327,-512.671,,340.376,-271.029,-249.605,-216.859,,,,,,-16.96,-233.819,663.635,,663.635,52.838,52.838,,-1.038,715.435,244.881,89.658,,1.0163,0.7225,3.2588,22.0102,-21.6403,-21.6403,,-24.2728,-24.6081,0.1248,0.6871,3.6064,24.9554,-29.0888,-29.0887,-3.0709,-8.071,0.4833,-0.1254,-0.2344,1147.0,252.0,-248.0,-71.0,-282.0,-0.14,1990.0,9192.0,1466.0,2527.0,8221.0,970.0,2016-03-31,2016-03-31,15.318,2016-03-31,0 days
2016-03-31,PRA,193.387,167.844,25.543,,,,0.0,25.543,-4.862,20.681,1.364,19.317,,19.317,,19.317,34.173,25.543,53.157,53.346,0.36,0.36,197.312,483.167,,,,680.479,38.45,3698.275,301.119,130.341,4214.02,4894.499,2422.368,347.944,139.673,487.617,2909.985,0.626,1990.907,47.115,,1984.514,4894.499,19.317,8.63,16.716,25.346,-2.849,,25.019,-9.792,12.378,56.982,,,,-48.77,23.057,-25.713,-6.122,-31.835,,,,-1.301,-1.301,-69.438,1.804,-68.935,-43.788,2.715,-69.438,,0.1492,0.1753,,13.2082,13.2082,,10.6941,9.9888,0.0395,,,,0.9734,1.1475,0.3947,0.8282,37.302,1.0682,1.0682,193.0,26.0,26.0,34.0,19.0,0.36,53.0,4894.0,197.0,348.0,2910.0,1985.0,2016-03-31,2016-03-31,50.599998,2016-03-31,0 days
2016-03-31,AAPL,50557.0,30636.0,19921.0,2511.0,3423.0,,5934.0,13987.0,155.0,14142.0,3626.0,10516.0,,10516.0,,10516.0,16464.0,13987.0,22057.52,22163.54,0.4775,0.475,55283.0,19824.0,2281.0,,10204.0,87592.0,23203.0,177645.0,9092.0,7745.0,217685.0,305277.0,68265.0,69374.0,33859.0,106555.0,174820.0,29484.0,102021.0,-1048.0,,130457.0,305277.0,10516.0,2477.0,2746.0,5223.0,642.0,170.0,-8536.0,3586.0,-4138.0,11601.0,-2336.0,-263.0,-54.0,-10983.0,0.0,-10983.0,-24.0,-13660.0,15584.0,737.0,16321.0,-6421.0,-6421.0,-2902.0,-114.0,6884.0,4825.0,1048.0,-2902.0,1.2831,0.3472,0.6122,39.4031,27.6658,27.6658,,27.9724,20.8003,0.1656,13.431,2.5503,35.2901,8.0609,8.6648,3.4447,5.2624,5.9532,0.5352,0.4283,50557.0,19921.0,13987.0,16464.0,10516.0,0.48,22164.0,305277.0,55283.0,69374.0,174820.0,130457.0,2016-03-31,2016-03-31,27.247499,2016-03-31,0 days
2016-03-31,GOOGL,20257.0,7648.0,12609.0,3367.0,3900.0,,7267.0,5342.0,-213.0,5129.0,922.0,4207.0,,4207.0,,4207.0,6713.0,5342.0,13750.36,14984.52,0.306,0.301,75264.0,12972.0,,2719.0,,90955.0,30162.0,5577.0,19523.0,3297.0,58792.0,149747.0,17684.0,1987.0,5777.0,8494.0,26178.0,0.687,91168.0,-1294.0,,123569.0,149747.0,4207.0,1371.0,2252.0,3623.0,818.0,,-269.0,203.0,-172.0,7658.0,-2428.0,,-34.0,-3305.0,-221.0,-3526.0,-257.0,-6245.0,-6.0,,-6.0,-2098.0,-2098.0,,-807.0,-2911.0,-1438.0,1494.0,,5.1434,0.0158,0.0421,62.2452,26.3711,26.3711,,25.3196,20.7681,0.1353,,1.5616,57.6334,3.4046,4.0434,2.8094,3.3507,8.9961,0.5111,0.349,20257.0,12609.0,5342.0,6713.0,4207.0,0.3,14985.0,149747.0,75264.0,1987.0,26178.0,123569.0,2016-03-31,2016-03-31,38.145,2016-03-31,0 days
2016-03-31,AFG,1475.0,1187.0,288.0,,,-114.0,132.0,156.0,,156.0,52.0,104.0,,104.0,,101.0,202.0,174.0,86.9,88.5,1.16,1.14,1231.0,4190.0,,,,5421.0,,38206.0,199.0,6157.0,45617.0,51038.0,39180.0,998.0,5923.0,6921.0,46101.0,87.0,3002.0,448.0,,4937.0,51038.0,104.0,28.0,246.0,274.0,197.0,,-116.0,-38.0,43.0,408.0,-13.0,,,,-1054.0,-1054.0,-202.0,-1269.0,,9.0,9.0,-63.0,-63.0,-24.0,950.0,872.0,11.0,,-24.0,,0.1682,0.2021,,10.5763,11.7966,,10.5763,6.8475,0.0289,,,,2.1065,2.195,0.2038,1.7523,56.7693,4.6102,4.4633,1475.0,288.0,156.0,202.0,101.0,1.14,89.0,51038.0,1231.0,998.0,46101.0,4937.0,2016-03-31,2016-03-31,70.370003,2016-03-31,0 days
2016-03-31,BRK.A,52163.0,10776.0,41387.0,,4115.0,-29883.0,33998.0,7389.0,-933.0,6456.0,799.0,5657.0,,5657.0,,5589.0,9514.0,7389.0,2466.874,2466.874,2.2656,2.2656,58342.0,40115.0,,,,98457.0,149535.0,173016.0,114381.0,50926.0,487858.0,586315.0,238479.0,,15036.0,85999.0,324478.0,8.0,193292.0,31454.0,,261837.0,586315.0,5657.0,2125.0,-1622.0,503.0,-511.0,,,1308.0,1294.0,7454.0,-2843.0,,-30185.0,,-10347.0,-10347.0,-485.0,-43860.0,11041.0,547.0,11588.0,,,,25.0,11613.0,-24786.0,,,,,0.3878,,14.1652,14.1652,,12.3766,10.7145,0.089,,,,2.1605,3.8364,0.9648,2.1605,208.4564,3.0216,1.8692,52163.0,41387.0,7389.0,9514.0,5589.0,2.27,2467.0,586315.0,58342.0,,324478.0,261837.0,2016-03-31,,,,
2016-03-31,MKL,1376.182,838.652,537.53,,,-275.093,292.353,245.177,-30.841,214.336,50.69,163.646,,163.646,,160.37,245.177,245.177,13.994,14.074,11.21,11.15,2738.632,3530.178,,,,6268.81,,15793.34,1947.063,1275.967,19416.42,25685.23,14123.62,2299.756,947.619,3315.043,17438.67,3354.617,3293.367,1591.132,,8246.563,25685.23,163.646,,-268.215,-268.215,,,,,,-104.569,-14.9,,-4.6,322.887,-540.043,-217.156,-0.193,-236.849,0.018,,0.018,2.313,2.313,,-11.133,-8.802,-331.509,,,,0.2181,0.2789,,17.8157,17.8157,,15.5747,11.6533,0.0536,,,,1.9844,2.5978,0.6371,1.5517,590.3897,-7.4299,-8.4886,1376.0,538.0,245.0,245.0,160.0,11.15,14.0,25685.0,2739.0,2300.0,17439.0,8247.0,2016-03-31,2016-03-31,891.570007,2016-03-31,0 days
2016-03-31,AMC,766.0,296.3,469.7,,,-220.8,410.4,59.3,-12.9,46.4,18.1,28.3,,28.3,,28.3,119.8,59.3,98.2,98.207,0.29,0.29,107.927,85.048,,,93.698,286.673,1409.634,,2646.088,483.067,4644.398,4931.071,583.907,1942.152,858.758,2800.91,3384.817,0.973,360.918,0.922,,1546.254,4931.071,28.3,60.5,42.5,103.0,44.0,,-81.5,-70.9,-108.4,22.9,-52.3,,0.4,,,,0.3,-51.6,-4.3,-50.0,-54.3,,,-19.8,-0.5,-74.6,-103.3,1.1,-19.8,0.491,0.5567,1.2683,61.3185,7.7415,7.7415,,6.0574,3.6945,0.1553,,9.0067,9.9926,1.8302,-2.5731,0.5739,0.8113,15.8688,0.2332,-0.2994,766.0,470.0,59.0,120.0,28.0,0.29,98.0,4931.0,108.0,1942.0,3385.0,1546.0,2016-03-31,2016-03-31,27.99,2016-03-31,0 days
2016-03-31,RLI,201.688,143.414,58.274,,2.375,-12.2,14.575,43.699,1.894,45.593,14.2,31.393,,31.393,,31.393,43.699,43.699,43.597,44.361,0.72,0.71,14.569,461.587,,,,476.156,49.658,2079.012,72.232,13.307,2283.698,2759.854,1578.115,148.601,84.758,309.545,1887.66,66.602,827.982,145.537,,872.194,2759.854,0.0,,,,,,,,,21.266,-4.088,,-0.85,-14.897,6.488,-8.409,,-13.347,,,,1.48,1.48,-8.286,2.375,-4.431,3.488,,-8.286,,0.1456,0.1704,,21.6666,21.6666,,22.6057,15.5651,0.0731,,,,3.5993,3.9243,1.1375,3.0753,19.9715,0.4794,0.3872,202.0,58.0,44.0,44.0,31.0,0.71,44.0,2760.0,15.0,149.0,1888.0,872.0,2016-03-31,2016-03-31,66.860001,2016-03-31,0 days
2016-03-31,F,37718.0,30517.0,7201.0,,2690.0,,2690.0,4511.0,-860.0,3651.0,1196.0,2455.0,,2455.0,,2452.0,4511.0,4511.0,3970.0,3996.0,0.62,0.61,39473.0,11252.0,9770.0,,,154775.0,31164.0,32054.0,,8716.0,82513.0,237288.0,22072.0,140995.0,43949.0,185595.0,207667.0,41.0,15278.0,-6046.0,,29621.0,237288.0,0.0,,,,,,,,,4149.0,-1511.0,,,,-2552.0,-2552.0,-2912.0,-6975.0,6192.0,-121.0,6071.0,-145.0,-145.0,-1588.0,-59.0,4279.0,1645.0,,-1588.0,7.0123,0.8264,4.76,19.0917,11.9598,11.9598,,9.6797,6.5009,0.159,3.1235,3.3521,26.8487,8.288,8.288,1.0346,1.4389,7.3229,1.0383,0.6602,37718.0,7201.0,4511.0,4511.0,2452.0,0.61,3996.0,237288.0,39473.0,140995.0,207667.0,29621.0,2016-03-31,2016-03-31,13.5,2016-03-31,0 days
2016-03-31,THG,1227.6,699.6,528.0,,259.1,-146.1,419.9,108.1,,108.1,30.0,78.1,,78.1,0.1,78.2,133.7,122.8,42.9,43.5,1.82,1.8,406.7,4172.1,,,,4578.8,,8072.7,185.7,512.9,9448.9,14027.7,9584.399,803.4,594.1,1486.3,11070.7,0.6,1860.4,151.4,,2957.0,14027.7,78.2,10.9,-1.6,9.3,-64.9,,195.0,-4.6,31.6,82.0,-6.4,,,,67.4,67.4,,61.0,,,,-41.9,-41.9,-19.8,-13.3,-75.0,67.9,2.8,-19.8,,0.2136,0.2717,,8.8058,10.0033,,8.8058,6.3702,0.0875,,,,2.6412,2.8182,0.5568,2.0769,69.2506,1.8851,1.7379,1228.0,528.0,108.0,134.0,78.0,1.8,44.0,14028.0,407.0,803.0,11071.0,2957.0,2016-03-31,2016-03-31,90.220001,2016-03-31,0 days
